Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal)
26,Male,82.7,1.85,195.0,164.0,73.0,0.61,Mixed,22.3,3.8,2,Beginner,24.2,8.0,0.7459016393442623,5.967213114754099,301.0
30,Female,72.7,1.79,194.0,140.0,75.0,0.54,Yoga,36.7,3.6,3,Beginner,22.6,3.0,0.5462184873949579,1.638655462184874,64.3
43,Female,79.4,1.79,174.0,156.0,55.0,1.48,HIIT,14.4,4.0,7,Expert,24.8,9.5,0.8487394957983193,8.063025210084033,947.5
55,Male,55.7,1.76,161.0,135.0,60.0,1.14,Mixed,15.3,5.199999999999999,7,Expert,18.0,8.0,0.7425742574257426,5.9405940594059405,377.2
59,Female,60.6,1.73,164.0,139.0,81.0,0.6,Strength,22.7,3.0,2,Beginner,20.2,6.0,0.6987951807228916,4.19277108433735,152.4
30,Male,47.0,1.56,191.0,144.0,56.0,0.91,Cardio,14.0,3.1,7,Advanced,19.4,7.0,0.6518518518518519,4.562962962962963,195.2
56,Female,83.6,1.74,166.0,143.0,75.0,0.41,Mixed,29.2,3.8,3,Beginner,27.5,8.0,0.7472527472527473,5.978021978021978,204.9
45,Male,95.1,1.69,171.0,137.0,74.0,0.98,Cardio,19.6,2.4,3,Intermediate,33.2,7.0,0.6494845360824743,4.546391752577319,423.7
36,Female,66.8,1.81,176.0,124.0,60.0,1.4,Yoga,19.4,5.0,7,Expert,20.5,3.0,0.5517241379310345,1.6551724137931034,154.8
41,Male,71.5,1.76,174.0,144.0,74.0,0.63,Strength,29.5,3.5,3,Beginner,23.1,6.0,0.7,4.199999999999999,189.2
36,Female,63.9,1.74,180.0,165.0,79.0,0.7,HIIT,32.4,2.7,3,Beginner,21.2,9.5,0.8514851485148515,8.089108910891088,361.8
30,Female,56.9,1.51,180.0,126.0,61.0,1.21,Yoga,22.6,3.5,7,Advanced,24.9,3.0,0.5462184873949579,1.638655462184874,112.8
30,Female,60.2,1.67,192.0,173.0,61.0,0.93,HIIT,20.9,3.5,4,Advanced,21.6,9.5,0.8549618320610687,8.122137404580153,454.7
45,Male,66.3,1.62,169.0,131.0,61.0,0.75,Cardio,25.0,2.8,5,Intermediate,25.1,7.0,0.6481481481481481,4.537037037037037,225.6
19,Male,77.5,1.71,194.0,137.0,67.0,0.82,Yoga,18.0,4.1,5,Advanced,26.7,3.0,0.5511811023622047,1.6535433070866143,105.1
27,Female,51.3,1.64,192.0,146.0,61.0,1.34,Cardio,8.1,3.4,6,Expert,19.1,7.0,0.648854961832061,4.541984732824427,312.2
39,Female,68.5,1.65,176.0,138.0,67.0,0.74,Cardio,25.2,3.0,4,Intermediate,25.1,7.0,0.6513761467889908,4.559633027522936,231.1
30,Male,53.6,1.73,182.0,154.0,71.0,0.61,Mixed,30.8,3.7,2,Beginner,18.0,8.0,0.7477477477477478,5.981981981981982,195.6
26,Female,61.5,1.64,187.0,157.0,70.0,0.89,Mixed,19.4,3.9,4,Intermediate,23.0,8.0,0.7435897435897436,5.948717948717949,325.6
50,Female,65.0,1.69,173.0,124.0,65.0,1.1,Yoga,19.0,4.0,7,Advanced,22.7,3.0,0.5462962962962963,1.6388888888888888,117.2
31,Male,53.9,1.53,187.0,170.0,69.0,0.37,HIIT,21.1,2.7,3,Beginner,23.1,9.5,0.8559322033898306,8.131355932203391,162.2
37,Male,58.0,1.6,175.0,159.0,65.0,0.72,HIIT,33.1,2.9,2,Beginner,22.8,9.5,0.8545454545454545,8.118181818181817,339.0
32,Female,67.1,1.75,195.0,176.0,66.0,1.0,HIIT,26.9,3.2,3,Beginner,22.0,9.5,0.8527131782945736,8.10077519379845,543.6
49,Male,55.6,1.56,167.0,138.0,68.0,0.6,Strength,27.7,4.1,3,Beginner,22.9,6.0,0.7070707070707071,4.242424242424242,141.5
50,Female,81.3,1.8,173.0,139.0,59.0,1.26,Strength,17.4,4.5,5,Advanced,25.0,6.0,0.7017543859649122,4.2105263157894735,431.3
34,Female,79.2,1.78,185.0,152.0,75.0,0.27,Strength,24.7,3.3,3,Beginner,25.1,6.0,0.7,4.199999999999999,89.8
41,Male,66.9,1.65,179.0,145.0,65.0,1.02,Strength,10.9,3.5,4,Advanced,24.5,6.0,0.7017543859649122,4.2105263157894735,287.3
47,Female,78.4,1.9,173.0,158.0,74.0,0.25,HIIT,27.6,2.3,3,Beginner,21.7,9.5,0.8484848484848485,8.06060606060606,158.0
30,Male,92.2,1.8,183.0,141.0,62.0,1.4,Cardio,15.9,3.7,6,Expert,28.3,7.0,0.6528925619834711,4.570247933884298,589.9
33,Male,75.6,1.59,198.0,167.0,72.0,0.6,Mixed,26.6,3.9,5,Intermediate,30.1,8.0,0.753968253968254,6.031746031746032,273.6
19,Female,58.0,1.75,197.0,179.0,77.0,0.52,HIIT,16.8,3.2,2,Beginner,18.8,9.5,0.85,8.075,243.5
34,Male,70.1,1.69,190.0,159.0,65.0,0.81,Mixed,21.0,4.3,7,Advanced,24.7,8.0,0.752,6.016,341.6
49,Female,56.8,1.6,167.0,152.0,65.0,1.01,HIIT,27.5,3.8,4,Intermediate,22.1,9.5,0.8529411764705882,8.102941176470589,464.8
25,Male,68.5,1.57,189.0,145.0,63.0,1.02,Cardio,25.2,3.2,3,Intermediate,27.7,7.0,0.6507936507936508,4.555555555555555,318.3
20,Female,75.8,1.78,205.0,183.0,57.0,1.02,HIIT,8.0,3.4,7,Expert,23.9,9.5,0.8513513513513513,8.087837837837837,625.3
29,Male,63.6,1.62,199.0,168.0,76.0,0.81,Mixed,17.8,3.8,4,Intermediate,24.2,8.0,0.7479674796747967,5.983739837398374,308.3
37,Female,72.4,1.67,185.0,169.0,77.0,0.8,HIIT,20.6,3.4,7,Advanced,26.0,9.5,0.8518518518518519,8.092592592592593,468.7
33,Female,57.5,1.59,191.0,157.0,78.0,0.59,Strength,35.5,3.0,3,Beginner,22.8,6.0,0.6991150442477876,4.1946902654867255,142.3
31,Male,79.1,1.61,183.0,131.0,67.0,0.73,Yoga,15.3,3.8,5,Advanced,30.7,3.0,0.5517241379310345,1.6551724137931034,95.6
33,Female,72.4,1.67,190.0,141.0,80.0,0.45,Yoga,22.1,3.2,3,Beginner,26.0,3.0,0.5545454545454546,1.6636363636363636,54.2
50,Female,81.9,1.72,173.0,157.0,68.0,1.19,HIIT,16.2,4.0,6,Expert,27.7,9.5,0.8476190476190476,8.052380952380952,784.8
47,Female,48.6,1.45,175.0,159.0,70.0,0.78,HIIT,28.4,3.1,2,Beginner,23.1,9.5,0.8476190476190476,8.052380952380952,305.2
29,Female,66.5,1.68,199.0,182.0,85.0,0.54,HIIT,32.3,3.2,3,Beginner,23.5,9.5,0.8508771929824561,8.083333333333334,290.3
32,Female,70.2,1.61,177.0,128.0,68.0,1.5,Yoga,11.1,4.5,7,Expert,27.2,3.0,0.5504587155963303,1.651376146788991,173.9
35,Female,88.9,1.82,184.0,155.0,68.0,0.48,Mixed,21.7,3.9,2,Beginner,26.8,8.0,0.75,6.0,256.0
45,Male,68.6,1.9,182.0,149.0,70.0,0.25,Strength,22.1,2.7,2,Beginner,19.0,6.0,0.7053571428571429,4.232142857142858,72.6
40,Male,66.3,1.64,174.0,147.0,84.0,0.53,Strength,22.0,2.8,4,Intermediate,24.5,6.0,0.7,4.199999999999999,147.6
31,Male,58.9,1.51,192.0,173.0,65.0,1.07,HIIT,13.8,3.5,7,Expert,25.9,9.5,0.8503937007874016,8.078740157480315,509.1
47,Male,67.2,1.69,171.0,122.0,62.0,1.52,Yoga,17.4,4.6,7,Advanced,23.5,3.0,0.5504587155963303,1.651376146788991,168.7
50,Female,70.3,1.66,170.0,147.0,75.0,0.53,Mixed,35.5,3.5,3,Beginner,25.5,8.0,0.7578947368421053,6.063157894736842,225.9
32,Female,83.3,1.88,183.0,131.0,69.0,0.86,Yoga,21.1,4.2,4,Advanced,23.6,3.0,0.543859649122807,1.6315789473684212,116.9
24,Male,61.4,1.85,205.0,166.0,74.0,0.88,Strength,16.3,3.6,3,Intermediate,18.0,6.0,0.7022900763358778,4.213740458015267,227.7
32,Female,58.5,1.77,182.0,148.0,67.0,1.48,Strength,17.6,4.5,5,Expert,18.8,6.0,0.7043478260869566,4.22608695652174,365.9
59,Male,73.3,1.62,160.0,129.0,71.0,0.89,Cardio,12.2,2.7,5,Intermediate,27.9,7.0,0.651685393258427,4.561797752808989,297.6
55,Female,70.3,1.75,164.0,122.0,71.0,0.76,Yoga,27.2,4.2,4,Intermediate,23.0,3.0,0.5483870967741935,1.6451612903225803,87.9
28,Female,72.1,1.71,197.0,139.0,68.0,1.2,Yoga,26.3,4.3,3,Intermediate,24.8,3.0,0.5503875968992248,1.6511627906976742,142.9
46,Male,69.7,1.7,174.0,142.0,65.0,0.97,Strength,13.9,3.8,3,Intermediate,24.0,6.0,0.7064220183486238,4.238532110091743,286.6
48,Female,48.1,1.52,164.0,149.0,60.0,1.04,HIIT,23.6,3.3,4,Advanced,20.7,9.5,0.8557692307692307,8.129807692307692,406.7
42,Male,70.6,1.79,175.0,130.0,74.0,0.87,Yoga,20.7,4.2,3,Beginner,22.1,3.0,0.5544554455445545,1.6633663366336635,102.2
41,Male,72.4,1.69,168.0,154.0,77.0,0.6,HIIT,27.7,2.7,3,Beginner,25.3,9.5,0.8461538461538461,8.038461538461538,349.2
36,Male,71.7,1.67,184.0,144.0,68.0,0.58,Cardio,24.2,2.6,2,Beginner,25.7,7.0,0.6551724137931034,4.586206896551724,190.7
19,Female,86.0,1.62,205.0,168.0,80.0,0.66,Strength,24.6,3.2,3,Intermediate,32.8,6.0,0.704,4.224,239.8
39,Female,56.6,1.6,180.0,131.0,72.0,0.43,Yoga,27.2,3.6,3,Beginner,22.1,3.0,0.5462962962962963,1.6388888888888888,39.9
37,Male,89.9,1.71,185.0,168.0,71.0,0.6,HIIT,27.9,2.2,3,Beginner,30.7,9.5,0.8508771929824561,8.083333333333334,436.0
50,Female,46.6,1.51,176.0,123.0,60.0,1.0,Yoga,8.0,4.0,7,Expert,20.6,3.0,0.5431034482758621,1.6293103448275863,75.9
25,Male,80.3,1.76,192.0,153.0,63.0,0.86,Strength,19.6,3.9,2,Beginner,26.0,6.0,0.6976744186046512,4.186046511627907,289.1
42,Male,61.3,1.57,183.0,141.0,62.0,1.25,Cardio,20.8,3.6,7,Expert,24.7,7.0,0.6528925619834711,4.570247933884298,350.2
26,Female,51.1,1.47,204.0,152.0,55.0,1.14,Cardio,20.5,3.0,7,Expert,23.5,7.0,0.6510067114093959,4.557046979865771,265.5
51,Male,83.1,1.86,160.0,134.0,55.0,1.02,Mixed,14.3,4.6,4,Advanced,24.0,8.0,0.7523809523809524,6.019047619047619,510.2
40,Female,54.7,1.59,186.0,153.0,76.0,0.85,Strength,29.8,3.6,2,Beginner,21.5,6.0,0.7,4.199999999999999,195.3
22,Female,71.4,1.61,191.0,139.0,76.0,0.61,Yoga,16.7,3.5,2,Beginner,27.6,3.0,0.5478260869565217,1.643478260869565,71.6
42,Female,66.4,1.79,174.0,138.0,70.0,1.19,Cardio,21.4,3.4,7,Expert,20.6,7.0,0.6538461538461539,4.576923076923077,361.7
25,Male,87.9,1.87,201.0,138.0,61.0,1.645,Yoga,11.7,5.199999999999999,5,Expert,25.3,3.0,0.55,1.65,245.1
33,Male,63.0,1.53,189.0,150.0,61.0,1.04,Strength,16.2,3.9,7,Expert,27.0,6.0,0.6953125,4.171875,273.3
32,Female,74.1,1.58,186.0,148.0,60.0,1.16,Strength,16.4,4.1,7,Expert,29.5,6.0,0.6984126984126984,4.19047619047619,360.2
18,Female,70.7,1.59,205.0,184.0,62.0,0.31,HIIT,24.8,2.7,3,Beginner,27.9,9.5,0.8531468531468531,8.104895104895105,177.6
39,Male,82.7,1.77,179.0,163.0,70.0,1.02,HIIT,15.7,4.0,3,Intermediate,26.3,9.5,0.8532110091743119,8.105504587155963,683.7
20,Female,72.9,1.84,205.0,163.0,65.0,1.01,Strength,25.4,3.8,7,Advanced,21.4,6.0,0.7,4.199999999999999,309.2
55,Female,51.5,1.57,163.0,150.0,74.0,0.88,HIIT,32.0,3.2,2,Beginner,20.9,9.5,0.8539325842696629,8.112359550561797,367.7
31,Male,64.5,1.82,191.0,147.0,66.0,0.95,Cardio,21.3,2.8,3,Intermediate,19.4,7.0,0.648,4.5360000000000005,277.9
53,Male,49.4,1.61,169.0,156.0,78.0,0.32,HIIT,26.6,2.6,3,Beginner,19.1,9.5,0.8571428571428571,8.142857142857142,128.7
35,Male,70.5,1.71,185.0,168.0,70.0,0.47,HIIT,22.8,2.9,3,Beginner,24.0,9.5,0.8521739130434782,8.095652173913043,268.2
58,Female,50.9,1.55,155.0,128.0,79.0,0.29,Cardio,30.4,2.2,3,Beginner,21.1,7.0,0.6447368421052632,4.5131578947368425,66.6
35,Male,80.1,1.67,186.0,159.0,77.0,0.42,Mixed,20.6,3.6,2,Beginner,28.8,8.0,0.7522935779816514,6.018348623853211,202.5
20,Male,60.4,1.67,197.0,155.0,77.0,0.3,Cardio,20.4,2.5,4,Intermediate,21.7,7.0,0.65,4.55,82.4
27,Male,66.2,1.65,191.0,135.0,68.0,0.79,Yoga,21.5,4.0,5,Intermediate,24.4,3.0,0.5447154471544715,1.6341463414634143,85.5
56,Male,67.8,1.72,167.0,129.0,82.0,0.68,Yoga,29.5,3.7,3,Beginner,22.9,3.0,0.5529411764705883,1.6588235294117648,76.5
18,Male,45.9,1.58,205.0,156.0,66.0,0.94,Cardio,18.9,3.2,6,Advanced,18.4,7.0,0.6474820143884892,4.532374100719425,195.6
44,Male,71.8,1.59,172.0,155.0,60.0,1.32,HIIT,11.9,3.8,6,Expert,28.4,9.5,0.8482142857142857,8.058035714285714,763.7
44,Male,79.6,1.72,177.0,140.0,71.0,0.46,Cardio,26.6,2.4,2,Beginner,26.8,7.0,0.6509433962264151,4.556603773584905,166.8
28,Female,89.7,1.81,192.0,175.0,77.0,0.64,HIIT,26.0,4.1,2,Beginner,27.2,9.5,0.8521739130434782,8.095652173913043,464.8
22,Male,74.3,1.68,194.0,176.0,73.0,0.35,HIIT,19.6,2.9,2,Beginner,26.4,9.5,0.8512396694214877,8.086776859504132,210.3
24,Female,62.8,1.73,192.0,135.0,65.0,1.03,Yoga,23.9,4.0,6,Advanced,21.0,3.0,0.5511811023622047,1.6535433070866143,107.0
36,Female,64.9,1.76,180.0,132.0,74.0,0.89,Yoga,24.9,4.4,4,Intermediate,21.0,3.0,0.5471698113207547,1.641509433962264,94.8
46,Male,80.2,1.76,174.0,148.0,70.0,0.82,Mixed,22.7,4.6,3,Intermediate,25.8,8.0,0.75,6.0,394.6
32,Female,75.8,1.58,186.0,137.0,77.0,0.54,Yoga,23.2,3.4,2,Beginner,30.2,3.0,0.5504587155963303,1.651376146788991,67.6
52,Male,65.6,1.6,169.0,137.0,78.0,1.02,Cardio,16.4,3.0,4,Intermediate,25.5,7.0,0.6483516483516484,4.538461538461538,303.7
54,Female,72.4,1.61,162.0,117.0,63.0,1.2,Yoga,13.7,4.3,6,Expert,27.9,3.0,0.5454545454545454,1.6363636363636362,142.2
29,Male,76.8,1.87,190.0,172.0,72.0,0.67,HIIT,27.0,3.5,2,Beginner,21.9,9.5,0.847457627118644,8.050847457627118,414.3
47,Female,85.1,1.73,173.0,157.0,68.0,0.96,HIIT,31.3,3.6,5,Intermediate,28.4,9.5,0.8476190476190476,8.052380952380952,657.8
37,Male,66.5,1.73,185.0,152.0,76.0,0.78,Strength,27.9,3.5,3,Beginner,22.3,6.0,0.6972477064220184,4.18348623853211,217.0
54,Male,73.6,1.72,173.0,142.0,85.0,0.5,Cardio,18.1,2.6,3,Beginner,25.0,7.0,0.6477272727272727,4.534090909090909,166.9
20,Female,54.0,1.55,205.0,170.0,63.0,1.03,Mixed,30.0,4.3,4,Intermediate,22.5,8.0,0.7535211267605634,6.028169014084507,335.3
26,Female,96.8,1.87,194.0,163.0,71.0,0.79,Mixed,19.1,4.2,5,Intermediate,27.6,8.0,0.7479674796747967,5.983739837398374,457.6
58,Male,82.4,1.73,154.0,119.0,77.0,1.03,Yoga,24.0,4.0,5,Intermediate,27.6,3.0,0.5454545454545454,1.6363636363636362,138.9
56,Female,55.6,1.75,161.0,136.0,78.0,0.69,Strength,28.3,3.4,2,Beginner,18.1,6.0,0.6987951807228916,4.19277108433735,160.9
43,Male,66.2,1.5,182.0,129.0,64.0,0.97,Yoga,11.5,4.0,4,Advanced,29.3,3.0,0.5508474576271186,1.652542372881356,106.1
19,Female,103.5,1.76,201.0,140.0,66.0,0.53,Yoga,34.8,4.2,2,Beginner,33.5,3.0,0.5481481481481482,1.6444444444444444,90.2
40,Male,61.1,1.64,174.0,148.0,73.0,0.76,Mixed,22.0,4.6,4,Advanced,22.6,8.0,0.7425742574257426,5.9405940594059405,275.9
40,Female,56.3,1.55,179.0,161.0,58.0,1.2,HIIT,20.2,3.9,6,Expert,23.5,9.5,0.8512396694214877,8.086776859504132,546.3
38,Male,72.7,1.58,180.0,145.0,65.0,0.49,Strength,18.7,3.4,4,Intermediate,29.0,6.0,0.6956521739130435,4.173913043478261,148.7
33,Female,58.6,1.55,193.0,158.0,76.0,0.5,Strength,32.6,3.4,3,Beginner,24.3,6.0,0.7008547008547008,4.205128205128204,123.2
26,Male,57.8,1.55,191.0,149.0,72.0,0.96,Cardio,10.3,3.4,5,Advanced,24.0,7.0,0.6470588235294118,4.529411764705882,251.3
30,Female,89.8,1.69,192.0,162.0,72.0,0.55,Mixed,21.6,3.8,5,Intermediate,31.6,8.0,0.75,6.0,296.3
45,Male,50.1,1.64,178.0,148.0,58.0,0.89,Mixed,9.6,4.0,7,Expert,18.6,8.0,0.75,6.0,267.5
44,Female,61.2,1.71,170.0,139.0,66.0,0.98,Strength,13.6,3.9,5,Advanced,20.8,6.0,0.7019230769230769,4.211538461538462,252.6
34,Female,87.6,1.85,182.0,132.0,71.0,0.51,Yoga,21.0,3.8,4,Intermediate,25.7,3.0,0.5495495495495496,1.648648648648649,73.7
55,Male,50.0,1.67,163.0,130.0,68.0,0.38,Cardio,16.8,2.5,4,Intermediate,18.0,7.0,0.6526315789473685,4.568421052631579,86.8
53,Female,47.7,1.46,168.0,140.0,75.0,0.7,Strength,25.2,3.3,2,Beginner,22.5,6.0,0.6989247311827957,4.193548387096774,140.0
18,Female,61.6,1.66,199.0,152.0,66.0,0.85,Cardio,25.9,2.5,4,Intermediate,22.5,7.0,0.6466165413533834,4.526315789473684,237.0
35,Male,90.2,1.8,178.0,144.0,65.0,0.84,Strength,13.0,3.9,4,Intermediate,27.8,6.0,0.6991150442477876,4.1946902654867255,317.8
26,Male,74.8,1.67,189.0,137.0,73.0,0.8,Yoga,15.5,3.6,3,Intermediate,26.8,3.0,0.5517241379310345,1.6551724137931034,99.0
30,Male,60.5,1.83,195.0,150.0,68.0,0.89,Cardio,14.0,2.8,5,Intermediate,18.0,7.0,0.6456692913385826,4.519685039370079,243.4
57,Male,63.2,1.73,173.0,157.0,65.0,0.87,HIIT,16.0,3.5,4,Advanced,21.2,9.5,0.8518518518518519,8.092592592592593,445.0
32,Female,47.5,1.5,190.0,136.0,71.0,0.43,Yoga,25.6,3.1,3,Beginner,21.2,3.0,0.5462184873949579,1.638655462184874,33.5
21,Female,66.1,1.69,204.0,171.0,72.0,1.03,Mixed,26.8,3.9,3,Beginner,23.1,8.0,0.75,6.0,408.5
50,Female,57.3,1.71,172.0,157.0,73.0,0.69,HIIT,30.7,3.6,2,Beginner,19.6,9.5,0.8484848484848485,8.06060606060606,318.7
41,Male,82.5,1.79,182.0,140.0,62.0,0.85,Cardio,12.8,2.9,4,Advanced,25.8,7.0,0.65,4.55,319.1
53,Female,73.6,1.86,171.0,156.0,73.0,0.76,HIIT,27.7,3.4,3,Beginner,21.2,9.5,0.8469387755102041,8.045918367346939,450.1
58,Female,82.6,1.77,165.0,134.0,76.0,0.63,Cardio,26.0,3.1,2,Beginner,26.4,7.0,0.651685393258427,4.561797752808989,237.4
27,Male,71.3,1.72,195.0,144.0,82.0,0.53,Yoga,29.0,3.9,3,Beginner,24.0,3.0,0.5486725663716814,1.646017699115044,62.2
53,Female,61.4,1.75,168.0,144.0,74.0,0.75,Mixed,25.2,4.2,3,Intermediate,20.1,8.0,0.7446808510638298,5.957446808510638,274.3
37,Female,81.8,1.66,181.0,142.0,68.0,0.57,Cardio,25.8,3.2,5,Intermediate,29.6,7.0,0.6548672566371682,4.5840707964601775,213.7
58,Male,69.8,1.53,165.0,132.0,72.0,0.52,Cardio,26.4,2.1,3,Beginner,29.7,7.0,0.6451612903225806,4.516129032258064,163.9
28,Female,71.4,1.68,194.0,160.0,61.0,0.83,Mixed,17.2,4.8,5,Intermediate,25.2,8.0,0.7443609022556391,5.954887218045113,352.9
29,Male,67.9,1.72,186.0,149.0,62.0,1.18,Strength,21.9,4.0,4,Advanced,23.0,6.0,0.7016129032258065,4.209677419354839,337.3
35,Male,48.1,1.56,191.0,171.0,60.0,0.83,HIIT,12.9,2.9,6,Advanced,19.8,9.5,0.8473282442748091,8.049618320610687,321.4
47,Female,92.9,1.81,178.0,147.0,75.0,0.72,Strength,30.7,3.7,2,Beginner,28.3,6.0,0.6990291262135923,4.194174757281553,280.5
54,Female,86.5,1.78,167.0,153.0,73.0,1.06,HIIT,23.0,3.6,6,Advanced,27.3,9.5,0.851063829787234,8.085106382978724,741.3
37,Female,49.4,1.54,189.0,172.0,73.0,0.89,HIIT,21.8,3.2,2,Beginner,20.7,9.5,0.853448275862069,8.107758620689655,356.5
42,Male,70.1,1.82,182.0,163.0,58.0,1.0,HIIT,14.0,3.0,4,Advanced,21.3,9.5,0.8467741935483871,8.044354838709678,563.9
29,Male,70.2,1.65,189.0,158.0,64.0,1.13,Mixed,9.0,4.2,7,Advanced,25.8,8.0,0.752,6.016,477.2
38,Female,49.5,1.6,173.0,147.0,68.0,0.94,Mixed,25.6,4.7,4,Intermediate,19.3,8.0,0.7523809523809524,6.019047619047619,280.1
42,Female,68.7,1.79,169.0,138.0,81.0,0.46,Cardio,36.3,2.3,2,Beginner,21.5,7.0,0.6477272727272727,4.534090909090909,143.3
28,Male,55.7,1.67,198.0,163.0,56.0,0.88,Mixed,17.5,4.2,7,Advanced,19.8,8.0,0.7535211267605634,6.028169014084507,295.5
26,Female,69.8,1.87,194.0,175.0,70.0,0.39,HIIT,28.7,2.7,2,Beginner,20.0,9.5,0.8467741935483871,8.044354838709678,219.0
42,Female,53.7,1.59,176.0,126.0,64.0,1.02,Yoga,19.9,3.8,7,Expert,21.1,3.0,0.5535714285714286,1.6607142857142858,91.0
52,Male,62.7,1.51,165.0,127.0,57.0,0.96,Cardio,18.1,3.2,7,Advanced,27.6,7.0,0.6481481481481481,4.537037037037037,273.1
49,Female,49.1,1.65,171.0,135.0,68.0,1.04,Cardio,18.7,3.3,5,Advanced,18.0,7.0,0.6504854368932039,4.553398058252427,232.5
31,Female,79.6,1.76,194.0,161.0,62.0,1.29,Mixed,22.9,4.8,6,Advanced,25.7,8.0,0.75,6.0,616.1
18,Female,63.1,1.59,198.0,180.0,80.0,0.56,HIIT,25.3,3.1,2,Beginner,25.0,9.5,0.847457627118644,8.050847457627118,284.5
34,Female,66.7,1.55,186.0,129.0,60.0,0.87,Yoga,17.7,4.3,7,Expert,27.9,3.0,0.5476190476190477,1.642857142857143,95.3
42,Male,72.6,1.7,191.0,158.0,59.0,1.41,Mixed,12.2,4.5,7,Expert,25.0,8.0,0.75,6.0,614.2
25,Male,52.9,1.53,204.0,158.0,73.0,1.01,Cardio,16.4,3.5,5,Intermediate,22.5,7.0,0.648854961832061,4.541984732824427,242.7
22,Male,60.7,1.71,187.0,150.0,65.0,0.92,Strength,15.9,3.7,5,Advanced,20.7,6.0,0.6967213114754098,4.1803278688524586,233.4
22,Male,75.8,1.65,189.0,156.0,59.0,0.7,Mixed,12.1,3.9,7,Advanced,28.0,8.0,0.7461538461538462,5.969230769230769,316.7
58,Female,77.7,1.73,171.0,133.0,62.0,0.99,Cardio,19.1,3.1,6,Advanced,26.0,7.0,0.6513761467889908,4.559633027522936,350.7
52,Female,52.4,1.54,172.0,136.0,67.0,0.51,Cardio,21.2,2.9,3,Beginner,22.0,7.0,0.6571428571428571,4.6,122.9
36,Female,90.5,1.81,184.0,149.0,66.0,1.03,Strength,27.0,4.2,5,Intermediate,27.6,6.0,0.7033898305084746,4.220338983050848,393.4
40,Female,61.3,1.66,183.0,125.0,55.0,1.45,Yoga,20.4,4.4,6,Advanced,22.2,3.0,0.546875,1.640625,145.8
26,Male,74.0,1.76,192.0,163.0,77.0,1.06,Mixed,13.9,4.8,6,Advanced,24.0,8.0,0.7478260869565218,5.982608695652174,469.3
47,Female,68.1,1.78,170.0,140.0,70.0,0.89,Strength,19.0,3.4,5,Intermediate,21.6,6.0,0.7,4.199999999999999,254.6
33,Female,64.0,1.56,191.0,149.0,73.0,0.88,Cardio,22.8,3.0,4,Intermediate,26.1,7.0,0.6440677966101694,4.508474576271186,253.9
50,Male,62.6,1.77,170.0,141.0,56.0,1.25,Mixed,12.0,4.2,7,Expert,20.0,8.0,0.7456140350877193,5.964912280701754,466.8
19,Male,53.9,1.54,205.0,159.0,73.0,0.52,Cardio,20.2,2.6,3,Intermediate,22.8,7.0,0.6515151515151515,4.5606060606060606,127.8
31,Male,50.9,1.54,186.0,151.0,69.0,0.84,Strength,17.8,3.2,5,Advanced,21.4,6.0,0.7008547008547008,4.205128205128204,179.8
18,Female,88.2,1.88,205.0,185.0,75.0,0.77,HIIT,23.5,3.8,3,Intermediate,25.1,9.5,0.8461538461538461,8.038461538461538,545.9
43,Male,82.0,1.79,179.0,163.0,75.0,0.56,HIIT,29.8,3.3,2,Beginner,25.6,9.5,0.8461538461538461,8.038461538461538,369.1
42,Female,69.8,1.89,171.0,157.0,75.0,0.85,HIIT,17.8,3.5,4,Intermediate,19.6,9.5,0.8541666666666666,8.114583333333332,481.4
33,Female,69.2,1.64,194.0,175.0,62.0,0.92,HIIT,23.0,3.7,4,Advanced,25.6,9.5,0.8560606060606061,8.132575757575758,517.8
32,Male,51.7,1.69,181.0,151.0,62.0,0.88,Mixed,12.2,4.9,7,Expert,18.1,8.0,0.7478991596638656,5.983193277310924,272.2
43,Male,98.4,1.73,184.0,167.0,75.0,0.63,HIIT,24.3,3.4,2,Beginner,32.8,9.5,0.8440366972477065,8.018348623853212,497.1
33,Male,61.9,1.68,189.0,169.0,55.0,1.51,HIIT,9.2,4.0,7,Expert,22.0,9.5,0.8507462686567164,8.082089552238806,755.4
31,Female,72.7,1.61,192.0,159.0,61.0,0.69,Mixed,32.3,3.5,4,Intermediate,28.2,8.0,0.7480916030534351,5.984732824427481,300.2
46,Female,62.7,1.59,172.0,142.0,74.0,0.68,Strength,34.4,3.6,2,Beginner,24.8,6.0,0.6938775510204082,4.163265306122449,177.5
41,Female,72.3,1.7,177.0,126.0,64.0,1.32,Yoga,23.4,4.9,7,Advanced,25.0,3.0,0.5486725663716814,1.646017699115044,157.1
32,Male,47.9,1.57,188.0,154.0,74.0,1.03,Strength,18.4,4.0,3,Beginner,19.3,6.0,0.7017543859649122,4.2105263157894735,207.7
36,Female,67.5,1.57,178.0,149.0,65.0,1.09,Mixed,17.4,4.8,6,Expert,27.4,8.0,0.7433628318584071,5.946902654867257,437.5
25,Female,71.5,1.72,198.0,163.0,82.0,0.71,Strength,26.1,3.4,3,Beginner,24.2,6.0,0.6982758620689655,4.189655172413794,212.7
