Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),cluster,PC1,PC2,PC3
21,Female,87.9,1.59,199.0,160.0,69.0,1.03,Strength,23.1,4.0,4,Intermediate,34.9,6.0,0.7,4.199999999999999,380.3,2,0.08256801452753412,2.245938118524183,2.242759501532546
45,Female,90.8,1.84,174.0,138.0,71.0,0.68,Cardio,27.3,3.1,3,Beginner,26.9,7.0,0.6504854368932039,4.553398058252427,281.1,1,-1.380521210999831,-1.1836520232139036,2.308110206674932
31,Female,72.0,1.74,185.0,155.0,68.0,1.0,Mixed,20.6,4.4,5,Intermediate,23.8,8.0,0.7435897435897436,5.948717948717949,428.3,0,0.9866912143886684,0.9413319664148275,0.41614797566333256
25,Female,64.8,1.75,201.0,154.0,67.0,1.04,Cardio,18.0,3.2,6,Advanced,21.2,7.0,0.6492537313432836,4.544776119402985,306.3,0,0.971856722860048,1.977108195761341,-0.36323099054617813
26,Male,68.6,1.63,199.0,155.0,74.0,0.91,Cardio,23.2,2.7,7,Advanced,25.8,7.0,0.648,4.5360000000000005,283.2,0,0.023481612397405212,1.7619956802841645,0.01916043333379047
52,Female,50.8,1.68,162.0,133.0,78.0,0.51,Cardio,33.0,2.7,3,Beginner,18.0,7.0,0.6547619047619048,4.583333333333333,118.7,1,-2.474703613573614,-2.5580171966760488,-1.848133434796327
54,Male,66.6,1.74,174.0,157.0,63.0,1.25,HIIT,10.7,3.8,4,Advanced,21.9,9.5,0.8468468468468469,8.045045045045045,669.8,3,2.0966828938137287,-0.519360428816335,-0.11299577521606102
38,Female,68.5,1.7,176.0,147.0,58.0,1.05,Mixed,17.8,4.4,7,Expert,23.9,8.0,0.7542372881355932,6.033898305084746,434.0,3,2.744651201325945,0.11438859055687994,0.10878121961931414
35,Male,84.2,1.84,193.0,175.0,74.0,0.46,HIIT,28.4,3.1,3,Beginner,24.9,9.5,0.8487394957983193,8.063025210084033,312.3,2,-2.416037810303905,1.3620018007473835,1.5861283403566957
50,Female,64.5,1.66,169.0,154.0,68.0,0.83,HIIT,29.5,3.7,2,Beginner,23.4,9.5,0.8514851485148515,8.089108910891088,433.1,1,-1.1339422777273769,-1.162752253423388,-0.40042300369953415
25,Female,56.4,1.63,193.0,134.0,63.0,0.83,Yoga,15.7,3.9,5,Advanced,21.2,3.0,0.5461538461538461,1.6384615384615384,76.7,0,1.3534222462593313,0.916502181128434,-1.2883862076613397
34,Male,84.1,1.74,193.0,174.0,62.0,0.91,HIIT,17.1,3.7,7,Advanced,27.7,9.5,0.8549618320610687,8.122137404580153,621.6,0,1.5895521872010958,1.9705288008002977,1.626427861793856
48,Female,43.4,1.55,171.0,141.0,84.0,0.73,Cardio,26.0,3.0,3,Intermediate,18.0,7.0,0.6551724137931034,4.586206896551724,145.3,1,-1.7769084785266522,-1.5357771866572258,-2.7967111377127116
51,Female,71.9,1.77,174.0,136.0,65.0,1.25,Cardio,20.6,3.3,6,Expert,22.9,7.0,0.6513761467889908,4.559633027522936,409.8,3,1.7421786679888212,-1.144841887991955,0.4465275209887381
23,Female,52.7,1.55,190.0,136.0,70.0,0.37,Yoga,21.9,3.5,3,Beginner,21.9,3.0,0.55,1.65,32.2,2,-1.3298163670624161,0.5469961709706435,-1.762170490443167
39,Female,85.3,1.74,181.0,151.0,62.0,0.97,Mixed,22.4,4.4,3,Intermediate,28.0,8.0,0.7478991596638656,5.983193277310924,495.1,3,0.6675811654357954,0.1832353671823491,1.7643520837232032
31,Male,57.8,1.62,191.0,155.0,68.0,0.64,Strength,24.3,3.4,3,Beginner,22.2,6.0,0.7073170731707317,4.243902439024391,157.0,2,-1.1054042399355815,0.8970259817861026,-1.1440830322178648
20,Female,76.9,1.73,205.0,168.0,82.0,0.8,Strength,24.7,4.1,3,Beginner,25.8,6.0,0.6991869918699187,4.195121951219512,258.1,2,-1.6772168001597714,2.56539611356182,0.8539293923205106
29,Male,79.4,1.77,195.0,163.0,68.0,0.54,Mixed,26.9,4.3,2,Beginner,25.3,8.0,0.7480314960629921,5.984251968503937,256.6,2,-1.403757455735476,1.4618124967029689,1.114422732857709
53,Female,51.7,1.7,167.0,145.0,78.0,0.86,Mixed,22.3,3.9,4,Intermediate,18.0,8.0,0.7528089887640449,6.022471910112359,267.8,1,-0.18395182754023276,-1.6068466155617116,-1.673485872037469
29,Female,57.8,1.56,193.0,175.0,71.0,0.74,HIIT,21.4,3.4,3,Intermediate,23.7,9.5,0.8524590163934426,8.098360655737704,346.4,2,-0.9760650538285571,1.824844757793087,-1.201832027361026
19,Female,45.5,1.59,197.0,179.0,74.0,0.8,HIIT,26.3,3.0,3,Beginner,18.0,9.5,0.8536585365853658,8.109756097560975,295.2,2,-1.8794109473909604,2.4919450847362024,-2.6315147757818176
19,Female,65.6,1.61,204.0,183.0,64.0,0.72,HIIT,16.5,2.9,3,Intermediate,25.4,9.5,0.85,8.075,381.4,2,-0.6897379069091687,3.2094181935298223,-0.35246775130475716
32,Male,46.8,1.49,190.0,150.0,76.0,1.02,Cardio,12.9,2.6,3,Intermediate,21.1,7.0,0.6491228070175439,4.543859649122807,216.9,0,-0.34158381148866873,0.7575714191103963,-2.4296018391998917
40,Female,92.4,1.79,176.0,152.0,78.0,0.43,Mixed,33.1,3.9,3,Beginner,28.7,8.0,0.7551020408163265,6.040816326530612,240.0,2,-2.360937132580724,-0.4912114534104648,2.4298284517649145
46,Female,66.6,1.69,175.0,151.0,80.0,0.67,Mixed,29.9,4.8,2,Beginner,23.3,8.0,0.7473684210526316,5.978947368421053,266.8,1,-1.5970787953950711,-0.8371295458154917,-0.1613589895282221
34,Female,51.3,1.57,190.0,172.0,74.0,0.49,HIIT,33.6,2.5,2,Beginner,20.9,9.5,0.8448275862068966,8.025862068965518,201.7,2,-3.2843425601471603,0.9547024263871605,-1.968237952218953
49,Male,96.0,1.83,183.0,156.0,73.0,0.61,Mixed,29.5,3.9,5,Intermediate,28.8,8.0,0.7545454545454545,6.036363636363636,353.5,2,-0.7489499558316367,-0.22794257189518258,2.846087358794314
24,Male,53.2,1.61,202.0,157.0,72.0,1.11,Cardio,12.6,3.2,6,Advanced,20.5,7.0,0.6538461538461539,4.576923076923077,270.3,0,1.181092946734545,2.207172584527884,-1.6728617823003251
47,Male,80.2,1.71,174.0,149.0,73.0,0.49,Mixed,24.1,3.8,4,Intermediate,27.6,8.0,0.7524752475247525,6.01980198019802,236.6,1,-0.7759329181044818,-0.832962388210201,1.320103176379478
45,Male,66.0,1.6,176.0,144.0,70.0,0.59,Strength,18.1,3.7,3,Beginner,25.9,6.0,0.6981132075471698,4.188679245283018,163.1,1,-0.4849254864410896,-0.7908287560273618,-0.17418482584237302
31,Female,49.2,1.48,188.0,144.0,63.0,1.18,Cardio,13.1,3.2,7,Expert,22.5,7.0,0.648,4.5360000000000005,263.3,0,2.3119779502469924,0.871978464467263,-2.1128990924055544
47,Female,44.4,1.54,174.0,159.0,74.0,0.63,HIIT,25.0,3.2,5,Intermediate,18.7,9.5,0.85,8.075,225.9,1,-0.7565770718991917,-0.5787356423087697,-2.697031592793785
34,Male,77.4,1.64,190.0,137.0,73.0,1.0,Yoga,20.8,4.2,4,Advanced,29.0,3.0,0.5470085470085471,1.6410256410256412,127.0,0,0.5453951501896336,0.3830495398850787,1.0760497423359952
49,Female,81.4,1.77,175.0,146.0,78.0,0.25,Strength,28.7,3.2,3,Beginner,26.0,6.0,0.7010309278350515,4.2061855670103085,85.6,1,-2.579035069818085,-1.254948645905756,1.3560888131006847
23,Female,61.5,1.71,197.0,154.0,76.0,0.66,Cardio,23.3,2.5,5,Intermediate,20.9,7.0,0.6446280991735537,4.512396694214876,183.2,2,-1.3032696260656909,1.5549860007708534,-0.7786123776630055
41,Male,71.7,1.69,174.0,128.0,73.0,0.97,Yoga,23.0,4.5,3,Intermediate,25.0,3.0,0.5445544554455446,1.6336633663366338,113.6,3,0.31916598428268805,-1.127213633386899,0.4260103661558332
23,Female,61.3,1.48,196.0,148.0,58.0,1.22,Cardio,19.5,3.9,4,Advanced,28.0,7.0,0.6521739130434783,4.565217391304348,341.4,0,1.5490839344412601,1.7084769697535858,-0.674064875891719
44,Male,79.8,1.81,172.0,143.0,74.0,0.42,Strength,20.9,3.2,3,Intermediate,24.4,6.0,0.7040816326530612,4.224489795918368,141.6,1,-1.2692097799829183,-1.057125798215306,1.2409441371509786
35,Male,72.3,1.7,179.0,152.0,71.0,0.76,Mixed,20.8,4.3,5,Intermediate,25.0,8.0,0.75,6.0,329.7,0,0.466030211794916,0.27836411168704933,0.4640339735598974
41,Male,78.3,1.67,182.0,167.0,85.0,0.83,HIIT,29.8,3.2,3,Beginner,28.1,9.5,0.845360824742268,8.030927835051546,521.9,2,-2.3845773534966526,0.2757106864732564,1.0599539337175026
54,Male,97.0,1.79,168.0,128.0,55.0,0.95,Cardio,18.5,3.0,7,Expert,30.1,7.0,0.6460176991150443,4.522123893805309,416.7,3,2.255514125124196,-1.7272881725804299,2.9858104930008076
41,Male,76.6,1.8,174.0,159.0,69.0,0.95,HIIT,25.0,3.2,2,Beginner,23.5,9.5,0.8571428571428571,8.142857142857142,592.6,2,-1.0430550786138593,-0.231627007330514,0.8558157073306779
55,Male,60.1,1.8,163.0,134.0,79.0,0.56,Cardio,23.3,2.5,3,Beginner,18.7,7.0,0.6547619047619048,4.583333333333333,154.3,1,-1.8511912782667108,-2.4896563650133507,-0.7030370977363423
51,Female,51.5,1.66,171.0,140.0,83.0,0.61,Cardio,22.4,2.8,2,Beginner,18.8,7.0,0.6477272727272727,4.534090909090909,142.4,1,-2.219587089459602,-1.760560408558076,-1.7810844562344494
57,Female,53.0,1.58,164.0,124.0,74.0,0.86,Yoga,29.6,3.9,2,Beginner,21.2,3.0,0.5555555555555556,1.6666666666666667,76.0,1,-1.0059303487444478,-2.8113118164392197,-1.636410820682732
32,Female,64.1,1.78,190.0,155.0,74.0,0.47,Strength,31.2,3.4,3,Beginner,20.3,6.0,0.6982758620689655,4.189655172413794,126.2,2,-2.2628998237150686,0.6272283896152054,-0.4277581070479275
28,Male,42.9,1.54,188.0,145.0,66.0,1.0,Cardio,20.7,3.4,4,Advanced,18.0,7.0,0.6475409836065574,4.532786885245902,194.5,0,0.543653695065638,0.757963842649937,-2.8855353833746515
39,Male,104.9,1.87,183.0,131.0,68.0,0.87,Yoga,28.5,3.9,5,Intermediate,31.4,3.0,0.5478260869565217,1.643478260869565,157.7,3,0.19156930404981382,-0.42861538936400023,3.9087696325538155
41,Male,73.9,1.68,179.0,149.0,80.0,0.66,Strength,16.2,3.5,2,Beginner,26.1,6.0,0.696969696969697,4.181818181818182,204.0,1,-1.3320828226261852,-0.3519493075372663,0.6071823112487081
18,Female,54.3,1.57,205.0,161.0,58.0,1.15,Strength,25.6,4.5,7,Expert,21.9,6.0,0.7006802721088435,4.204081632653061,262.5,0,2.055658593620738,2.866485985410976,-1.5919457361762335
35,Female,57.9,1.56,190.0,148.0,69.0,0.86,Cardio,18.9,3.0,4,Advanced,23.9,7.0,0.6528925619834711,4.570247933884298,227.6,0,-0.01850861119690877,0.5833288185549417,-1.1290381860509517
29,Male,43.4,1.55,205.0,161.0,58.0,0.88,Strength,13.7,3.6,7,Advanced,18.0,6.0,0.7006802721088435,4.204081632653061,160.6,0,2.082498864591807,2.303094546308559,-2.8318214537554214
45,Male,82.2,1.69,182.0,151.0,79.0,0.77,Strength,23.0,4.3,4,Intermediate,28.6,6.0,0.6990291262135923,4.194174757281553,265.5,2,-0.42791472489801546,-0.20803863138318887,1.4953349168402783
57,Male,50.8,1.68,164.0,138.0,59.0,0.58,Mixed,21.0,3.7,4,Intermediate,18.0,8.0,0.7523809523809524,6.019047619047619,177.3,1,0.6491052070048089,-2.1091939291482658,-1.7897629563520294
24,Male,63.1,1.56,196.0,177.0,70.0,0.46,HIIT,20.6,3.0,2,Beginner,26.0,9.5,0.8492063492063492,8.067460317460318,234.2,2,-2.021277828826644,2.165596225557104,-0.5961347826140269
40,Male,48.7,1.64,175.0,151.0,76.0,1.09,Mixed,14.4,4.7,4,Advanced,18.0,8.0,0.7575757575757576,6.0606060606060606,321.7,0,1.2731283374848594,-0.138588394530446,-2.084324237589788
38,Female,53.2,1.54,177.0,142.0,61.0,0.89,Strength,15.9,3.6,7,Expert,22.3,6.0,0.6982758620689655,4.189655172413794,198.4,0,2.0871600558233814,-0.12803058729783087,-1.6495433487153444
51,Male,87.6,1.74,170.0,146.0,72.0,0.51,Mixed,23.2,3.9,2,Beginner,29.0,8.0,0.7551020408163265,6.040816326530612,269.9,1,-1.2733374855798918,-1.3865286181647645,2.0530157684045944
28,Male,50.5,1.67,194.0,160.0,59.0,0.89,Mixed,19.4,4.1,6,Advanced,18.0,8.0,0.7481481481481481,5.985185185185185,269.0,0,1.6562163654397088,1.727382589206622,-1.9241079787517146
39,Male,63.1,1.64,194.0,137.0,68.0,0.77,Yoga,16.1,4.0,5,Intermediate,23.4,3.0,0.5476190476190477,1.642857142857143,79.8,0,0.9324785988793622,0.325023437599676,-0.5237528695332183
59,Male,63.8,1.55,157.0,145.0,76.0,0.46,HIIT,32.7,2.9,2,Beginner,26.5,9.5,0.8518518518518519,8.092592592592593,237.5,1,-2.64071599943195,-2.7054347325345858,-0.420560553888671
52,Female,70.4,1.65,164.0,128.0,62.0,1.16,Cardio,23.3,3.8,7,Expert,25.9,7.0,0.6470588235294118,4.529411764705882,369.9,3,2.2637313827171455,-1.8897178128779386,0.3319888339905438
46,Male,65.2,1.64,175.0,141.0,77.0,0.43,Cardio,32.4,2.7,2,Beginner,24.3,7.0,0.6530612244897959,4.571428571428571,128.2,1,-2.95291959095411,-1.3641932451558665,-0.3249918755833216
59,Male,76.1,1.71,158.0,117.0,66.0,0.53,Yoga,23.3,3.7,2,Beginner,26.0,3.0,0.5543478260869565,1.6630434782608696,67.1,1,-0.6078224927317961,-3.3270876718024605,0.9092744177916646
45,Male,62.1,1.7,177.0,136.0,61.0,1.05,Cardio,18.3,3.2,7,Expert,21.6,7.0,0.646551724137931,4.525862068965518,295.1,3,2.0740167175722655,-0.6728061814570283,-0.5697174132463142
35,Female,98.2,1.76,183.0,155.0,72.0,0.89,Mixed,26.2,4.4,4,Intermediate,31.7,8.0,0.7477477477477478,5.981981981981982,522.8,2,-0.1415089142963698,0.552675203238302,3.085887262773751
31,Male,47.9,1.63,188.0,153.0,72.0,1.04,Strength,18.7,4.1,5,Intermediate,18.0,6.0,0.6982758620689655,4.189655172413794,208.7,0,0.8708138346192248,0.9469807993481414,-2.207638440048587
35,Female,63.9,1.49,187.0,157.0,65.0,1.31,Mixed,21.4,4.9,4,Advanced,28.6,8.0,0.7540983606557377,6.032786885245901,505.0,0,1.6791509876176047,1.0014960186405792,-0.3675734222076028
45,Male,78.4,1.78,172.0,146.0,69.0,0.29,Mixed,28.2,3.7,2,Beginner,24.8,8.0,0.7475728155339806,5.980582524271845,136.0,1,-1.9193020864144932,-1.128029618104932,1.0761602482450041
41,Male,66.6,1.59,177.0,129.0,70.0,0.71,Yoga,27.8,3.3,3,Beginner,26.5,3.0,0.5514018691588785,1.6542056074766354,78.2,1,-1.087298423768783,-1.1560568682342542,-0.1020873596071736
25,Male,66.9,1.57,198.0,178.0,66.0,1.18,HIIT,9.1,3.6,7,Expert,27.2,9.5,0.8484848484848485,8.06060606060606,636.3,0,2.2412785456023983,2.8981483156606207,-0.10148468501659702
59,Male,73.6,1.68,161.0,139.0,71.0,0.62,Mixed,25.6,4.0,2,Beginner,26.2,8.0,0.7555555555555555,6.044444444444444,275.8,1,-0.980962092935127,-2.4711480102505083,0.6530252894983545
25,Male,60.7,1.71,192.0,135.0,66.0,1.08,Yoga,12.2,4.3,5,Intermediate,20.8,3.0,0.5476190476190477,1.642857142857143,107.7,0,1.9487431939969597,1.0093044966270326,-0.7357634879307245
21,Male,60.5,1.63,197.0,141.0,74.0,0.44,Yoga,23.1,3.2,2,Beginner,22.9,3.0,0.5447154471544715,1.6341463414634143,43.5,2,-2.060860721566156,1.0863602944765127,-0.8621894605006578
44,Male,48.1,1.63,181.0,143.0,55.0,1.31,Strength,10.6,4.2,7,Expert,18.2,6.0,0.6984126984126984,4.19047619047619,264.0,0,3.86590167838789,0.028910150137438213,-2.111852098480598
53,Male,61.4,1.64,169.0,121.0,63.0,0.93,Yoga,15.5,3.5,7,Expert,22.8,3.0,0.5471698113207547,1.641509433962264,93.7,3,2.3297948304633116,-1.9460370992785976,-0.6408284648654762
22,Male,83.9,1.82,196.0,164.0,69.0,0.68,Mixed,31.4,4.0,3,Beginner,25.3,8.0,0.7480314960629921,5.984251968503937,341.4,2,-1.4852918181882528,1.8979443546432102,1.5554725394863886
50,Female,74.6,1.68,174.0,140.0,75.0,1.15,Cardio,34.6,3.4,3,Intermediate,26.4,7.0,0.6565656565656566,4.595959595959596,394.3,1,-1.0212094151963333,-1.3515871526532128,0.6966688178892978
51,Female,64.1,1.58,171.0,132.0,58.0,1.21,Cardio,20.2,3.9,4,Advanced,25.6,7.0,0.6548672566371682,4.5840707964601775,355.5,3,1.8957820311168847,-1.4332218710209845,-0.3765683927733085
47,Female,45.2,1.58,180.0,151.0,64.0,0.87,Mixed,18.0,4.5,6,Advanced,18.0,8.0,0.75,6.0,235.9,0,1.848372213859929,-0.20807928879848886,-2.55008037121379
25,Female,59.6,1.65,199.0,155.0,72.0,0.75,Cardio,31.9,2.7,4,Intermediate,21.8,7.0,0.6535433070866141,4.574803149606299,204.5,2,-1.7181625289820248,1.5005833068368009,-1.0162996188034734
56,Male,62.0,1.7,170.0,143.0,79.0,0.53,Strength,24.6,3.0,2,Beginner,21.4,6.0,0.7032967032967034,4.21978021978022,138.7,1,-2.13505614180853,-1.9275312539142382,-0.6404789489687256
43,Male,56.0,1.73,175.0,159.0,69.0,0.68,HIIT,22.0,3.3,3,Intermediate,18.8,9.5,0.8490566037735849,8.066037735849058,307.2,1,-0.6919067797335701,-0.2938271168384937,-1.2382371364840046
54,Female,59.2,1.69,162.0,117.0,61.0,0.56,Yoga,20.8,4.2,5,Advanced,20.7,3.0,0.5544554455445545,1.6633663366336635,55.1,3,1.292746039594512,-2.6704904418363022,-0.8731983417777439
51,Female,61.1,1.6,173.0,157.0,67.0,0.98,HIIT,14.8,3.8,7,Expert,24.0,9.5,0.8490566037735849,8.066037735849058,483.0,3,1.9861321139949766,-0.43932241879156114,-0.7026066710350023
24,Female,79.5,1.64,200.0,155.0,71.0,0.61,Cardio,22.8,2.8,5,Intermediate,29.7,7.0,0.6511627906976745,4.558139534883721,221.0,2,-0.9503613728139536,1.7920189440600318,1.2077199582637013
57,Female,62.1,1.75,162.0,149.0,74.0,0.67,HIIT,31.4,2.9,2,Beginner,20.2,9.5,0.8522727272727273,8.09659090909091,336.9,1,-2.1837255607082655,-2.184873256741886,-0.6208014490763962
45,Male,47.7,1.57,170.0,139.0,66.0,0.5,Strength,31.6,3.6,2,Beginner,19.5,6.0,0.7019230769230769,4.211538461538462,100.4,1,-1.567440563346794,-1.5040776373929383,-2.259992382099146
56,Female,57.6,1.63,166.0,129.0,61.0,1.27,Cardio,20.8,3.3,5,Expert,21.6,7.0,0.6476190476190476,4.533333333333333,331.6,3,1.8665504885953756,-2.0504403934134205,-1.0982982377475436
56,Male,76.7,1.74,166.0,123.0,70.0,0.99,Yoga,16.7,4.5,4,Intermediate,25.3,3.0,0.5520833333333334,1.65625,125.8,3,1.422007393180893,-2.272021063054167,0.9984624421291324
45,Male,90.3,1.77,168.0,141.0,58.0,1.25,Mixed,22.5,4.6,4,Advanced,28.9,8.0,0.7545454545454545,6.036363636363636,681.4,3,2.062200469853635,-0.8816101409486395,2.3511565932028935
31,Male,65.2,1.66,191.0,152.0,61.0,0.85,Strength,18.2,3.7,4,Advanced,23.7,6.0,0.7,4.199999999999999,232.8,0,0.8357398786521226,1.0929492751575518,-0.32201605487998447
55,Female,48.9,1.64,171.0,132.0,60.0,1.43,Cardio,10.3,4.0,5,Expert,18.2,7.0,0.6486486486486487,4.54054054054054,317.5,3,3.257773489565553,-1.4718472290417886,-2.0118441982644653
21,Female,45.7,1.55,192.0,158.0,77.0,0.25,Strength,27.6,2.7,3,Beginner,19.1,6.0,0.7043478260869566,4.22608695652174,48.3,2,-2.96956265304312,1.2597355202005287,-2.612150251605008
59,Male,74.3,1.73,164.0,139.0,65.0,0.64,Mixed,19.3,3.8,3,Intermediate,24.8,8.0,0.7474747474747475,5.97979797979798,284.4,1,0.2166493289989998,-2.1542868151045975,0.7092966103551759
35,Female,91.9,1.81,192.0,130.0,55.0,1.58,Yoga,12.9,4.6,5,Expert,28.0,3.0,0.5474452554744526,1.6423357664233578,238.5,3,3.6582578384403903,0.6470190523898134,2.458669384793318
42,Female,104.9,1.9,185.0,168.0,71.0,0.86,HIIT,23.5,3.8,4,Intermediate,31.3,9.5,0.8508771929824561,8.083333333333334,784.8,2,-0.3522769949713111,0.7398700248281456,3.967779463698542
24,Male,56.9,1.72,187.0,152.0,71.0,0.67,Strength,24.1,3.2,3,Beginner,19.3,6.0,0.6982758620689655,4.189655172413794,159.7,2,-1.3119990675972126,0.92176794879421,-1.1997121734220022
55,Male,68.9,1.67,170.0,146.0,74.0,0.79,Mixed,28.0,4.1,3,Beginner,24.6,8.0,0.75,6.0,326.6,1,-0.839481733964683,-1.5826102930069128,0.10125537183636452
45,Female,50.1,1.59,173.0,147.0,84.0,0.75,Strength,21.7,3.3,3,Beginner,19.9,6.0,0.7078651685393258,4.247191011235955,159.6,1,-1.5585033050836843,-1.019056479736377,-1.9906680832064632
22,Male,45.4,1.49,196.0,162.0,60.0,1.08,Mixed,14.5,4.7,5,Expert,20.4,8.0,0.75,6.0,294.2,0,2.2488232992891373,2.2902396373147487,-2.5996128629332897
20,Female,57.8,1.7,205.0,168.0,80.0,0.71,Strength,32.2,3.2,2,Beginner,20.1,6.0,0.704,4.224,173.3,2,-2.9526805895469295,2.31496823147266,-1.1892159715053547
48,Female,81.8,1.9,173.0,144.0,55.0,1.24,Mixed,14.7,4.4,7,Expert,22.7,8.0,0.7542372881355932,6.033898305084746,612.0,3,3.525636923607248,-0.5050981034606263,1.5253776449822842
59,Male,66.8,1.81,159.0,146.0,71.0,0.31,HIIT,28.8,2.7,3,Beginner,20.5,9.5,0.8522727272727273,8.09659090909091,167.7,1,-2.1260329661002313,-2.5178318354708034,-0.046087196615615604
37,Male,104.9,1.79,187.0,152.0,71.0,0.78,Strength,23.4,3.9,3,Beginner,33.9,6.0,0.6982758620689655,4.189655172413794,355.9,2,-0.7545505792900483,0.48463025905194357,3.8967477992220387
36,Female,64.4,1.7,192.0,172.0,55.0,0.87,HIIT,15.2,3.7,7,Expert,22.2,9.5,0.8540145985401459,8.113138686131386,454.6,0,2.1542275228491707,1.7638312320031329,-0.43156870176408746
28,Male,82.3,1.72,193.0,158.0,55.0,0.85,Mixed,8.0,4.0,7,Expert,28.0,8.0,0.7463768115942029,5.971014492753623,417.7,0,2.866996047478332,1.9024020344106478,1.5208079222824327
57,Female,44.9,1.45,160.0,135.0,76.0,0.55,Strength,30.3,3.2,3,Beginner,21.4,6.0,0.7023809523809523,4.2142857142857135,104.1,1,-1.8146904136697999,-2.7473396837261372,-2.6224498030410817
20,Male,101.6,1.76,200.0,163.0,77.0,0.51,Strength,26.0,3.7,3,Beginner,32.9,6.0,0.6991869918699187,4.195121951219512,217.4,2,-2.080955987801515,2.1581694573973547,3.382256801808162
40,Female,66.7,1.62,185.0,155.0,65.0,1.19,Mixed,22.9,4.8,4,Intermediate,25.4,8.0,0.75,6.0,476.2,0,1.2797114073907914,0.5109765775581389,-0.13012847207718278
24,Male,70.9,1.61,194.0,176.0,71.0,0.33,HIIT,28.7,2.6,2,Beginner,27.3,9.5,0.8536585365853658,8.109756097560975,189.7,2,-3.0689949693478686,1.8926926588963027,0.21410781059577588
40,Female,58.7,1.65,185.0,154.0,60.0,1.12,Mixed,15.7,4.3,5,Expert,21.6,8.0,0.752,6.016,395.5,0,2.1751437529962647,0.5885983739143525,-0.999686911043353
24,Female,75.4,1.64,195.0,139.0,70.0,0.94,Yoga,21.8,4.4,3,Intermediate,27.9,3.0,0.552,1.656,117.4,2,0.1476881172344448,1.1211485858201564,0.7722021542566306
51,Male,65.5,1.61,160.0,139.0,75.0,0.59,Mixed,21.0,4.1,4,Intermediate,25.3,8.0,0.7529411764705882,6.023529411764706,232.8,1,-0.1542990535086209,-1.9998174438998662,-0.19668065578629043
59,Female,63.6,1.68,169.0,155.0,81.0,0.46,HIIT,32.1,3.1,3,Beginner,22.5,9.5,0.8409090909090909,7.988636363636364,233.7,1,-2.6860906859285896,-1.7975542089043226,-0.504030124505288
36,Female,51.9,1.62,186.0,134.0,72.0,0.76,Yoga,28.8,3.7,3,Beginner,19.7,3.0,0.543859649122807,1.6315789473684212,64.4,1,-1.1053399973325484,-0.3584168756615345,-1.8112377589040014
26,Female,65.8,1.69,199.0,141.0,70.0,1.06,Yoga,15.7,3.8,3,Intermediate,23.0,3.0,0.5503875968992248,1.6511627906976742,115.2,0,0.45281784820374493,1.3095223103796831,-0.2694857895818032
35,Female,53.2,1.53,187.0,134.0,70.0,0.97,Yoga,27.6,3.8,2,Beginner,22.7,3.0,0.5470085470085471,1.6410256410256412,84.7,1,-0.8184962251048621,-0.20249080834147445,-1.6770934229225538
58,Female,75.6,1.66,162.0,124.0,78.0,0.54,Yoga,12.2,3.3,3,Intermediate,27.5,3.0,0.5476190476190477,1.642857142857143,67.1,1,-0.3999289217897022,-2.762645908202819,0.8901784120387436
59,Male,56.9,1.57,165.0,135.0,66.0,0.79,Strength,21.4,3.3,5,Advanced,23.1,6.0,0.696969696969697,4.181818181818182,188.0,1,0.7252660081308611,-2.203620351557583,-1.1690944161495347
42,Female,47.0,1.62,177.0,143.0,80.0,0.25,Cardio,22.9,2.0000000000000004,2,Beginner,18.0,7.0,0.6494845360824743,4.546391752577319,53.4,1,-3.1601319123426537,-1.0598766636415107,-2.3589384251255012
31,Female,76.3,1.69,198.0,166.0,68.0,1.03,Mixed,27.4,4.5,4,Intermediate,26.6,8.0,0.7538461538461538,6.030769230769231,474.0,0,0.13997460606558018,1.8340137374903873,0.8121136446826027
42,Female,67.4,1.52,178.0,129.0,70.0,1.21,Yoga,20.9,4.3,4,Advanced,29.2,3.0,0.5462962962962963,1.6388888888888888,133.7,3,1.2575820004921616,-0.8009255493145011,0.07856849661833794
36,Male,46.0,1.6,193.0,157.0,74.0,0.62,Strength,22.3,3.3,5,Intermediate,18.0,6.0,0.6974789915966386,4.184873949579831,119.4,2,-0.6286246614240422,0.8514067677440431,-2.471970756908814
56,Male,94.2,1.74,167.0,152.0,66.0,1.37,HIIT,16.6,4.2,7,Expert,31.2,9.5,0.8514851485148515,8.089108910891088,1043.9,3,2.8246017221232416,-0.9441304045452317,2.799046226332534
